λ	T
459.0	1.0e-07
459.2	1.0e-07
459.4	1.0e-07
459.6	1.0e-07
459.8	1.0006e-07
460.0	1.1351e-07
460.2	1.2875e-07
460.4	1.4605e-07
460.6	1.6567e-07
460.8	1.8793e-07
461.0	2.1318e-07
461.2	2.4181e-07
461.4	2.743e-07
461.6	3.1115e-07
461.8	3.5295e-07
462.0	4.0037e-07
462.2	4.5415e-07
462.4	5.1517e-07
462.6	5.8437e-07
462.8	6.6288e-07
463.0	7.5193e-07
463.2	8.5295e-07
463.4	9.6753e-07
463.6	1.0088e-06
463.8	9.7893e-07
464.0	9.4995e-07
464.2	9.2182e-07
464.4	8.9453e-07
464.6	8.6805e-07
464.8	8.4235e-07
465.0	8.1741e-07
465.2	7.9322e-07
465.4	7.6973e-07
465.6	7.4694e-07
465.8	7.2483e-07
466.0	7.0337e-07
466.2	6.8255e-07
466.4	6.6234e-07
466.6	6.4274e-07
466.8	6.2371e-07
467.0	6.0524e-07
467.2	5.9647e-07
467.4	6.8716e-07
467.6	7.9165e-07
467.8	9.1203e-07
468.0	1.0507e-06
468.2	9.8544e-07
468.4	9.2422e-07
468.6	8.6681e-07
468.8	8.1296e-07
469.0	7.6246e-07
469.2	7.1509e-07
469.4	6.7067e-07
469.6	6.2901e-07
469.8	5.8993e-07
470.0	5.5328e-07
470.2	5.1891e-07
470.4	4.8668e-07
470.6	4.5842e-07
470.8	4.5943e-07
471.0	4.6045e-07
471.2	4.6147e-07
471.4	4.6249e-07
471.6	4.6352e-07
471.8	4.6454e-07
472.0	4.6557e-07
472.2	4.666e-07
472.4	4.6764e-07
472.6	4.6867e-07
472.8	4.6971e-07
473.0	4.7075e-07
473.2	4.7179e-07
473.4	4.7284e-07
473.6	4.7389e-07
473.8	4.7493e-07
474.0	4.7599e-07
474.2	4.7704e-07
474.4	4.818e-07
474.6	4.8938e-07
474.8	4.9708e-07
475.0	5.049e-07
475.2	5.1284e-07
475.4	5.2091e-07
475.6	5.2911e-07
475.8	5.3743e-07
476.0	5.4589e-07
476.2	5.5448e-07
476.4	5.632e-07
476.6	5.7206e-07
476.8	5.8106e-07
477.0	5.9021e-07
477.2	5.9949e-07
477.4	6.0892e-07
477.6	6.185e-07
477.8	6.2824e-07
478.0	6.3742e-07
478.2	6.4002e-07
478.4	6.4263e-07
478.6	6.4524e-07
478.8	6.4787e-07
479.0	6.5051e-07
479.2	6.5316e-07
479.4	6.5582e-07
479.6	6.5849e-07
479.8	6.6118e-07
480.0	6.6387e-07
480.2	6.6658e-07
480.4	6.6929e-07
480.6	6.7202e-07
480.8	6.7476e-07
481.0	6.775e-07
481.2	6.8026e-07
481.4	6.8304e-07
481.6	6.8582e-07
481.8	6.8986e-07
482.0	6.9467e-07
482.2	6.995e-07
482.4	7.0438e-07
482.6	7.0928e-07
482.8	7.1422e-07
483.0	7.192e-07
483.2	7.2421e-07
483.4	7.2925e-07
483.6	7.3433e-07
483.8	7.3945e-07
484.0	7.446e-07
484.2	7.4979e-07
484.4	7.5501e-07
484.6	7.6027e-07
484.8	7.6556e-07
485.0	7.709e-07
485.2	7.7627e-07
485.4	7.8285e-07
485.6	7.9532e-07
485.8	8.0799e-07
486.0	8.2086e-07
486.2	8.3394e-07
486.4	8.4722e-07
486.6	8.6072e-07
486.8	8.7443e-07
487.0	8.8836e-07
487.2	9.0251e-07
487.4	9.1688e-07
487.6	9.3149e-07
487.8	9.4633e-07
488.0	9.614e-07
488.2	9.7672e-07
488.4	9.9227e-07
488.6	1.0081e-06
488.8	1.0241e-06
489.0	1.0405e-06
489.2	9.9606e-07
489.4	9.3231e-07
489.6	8.7265e-07
489.8	8.168e-07
490.0	7.6452e-07
490.2	7.156e-07
490.4	6.698e-07
490.6	6.2693e-07
490.8	5.8681e-07
491.0	5.4926e-07
491.2	5.141e-07
491.4	4.812e-07
491.6	4.5041e-07
491.8	4.2158e-07
492.0	3.946e-07
492.2	3.6935e-07
492.4	3.4571e-07
492.6	3.2358e-07
492.8	3.1515e-07
493.0	3.3912e-07
493.2	3.6491e-07
493.4	3.9266e-07
493.6	4.2252e-07
493.8	4.5465e-07
494.0	4.8922e-07
494.2	5.2643e-07
494.4	5.6646e-07
494.6	6.0954e-07
494.8	6.5589e-07
495.0	7.0577e-07
495.2	7.5944e-07
495.4	8.1719e-07
495.6	8.7934e-07
495.8	9.4621e-07
496.0	1.0182e-06
496.2	1.0956e-06
496.4	1.1789e-06
496.6	1.1755e-06
496.8	1.1577e-06
497.0	1.1401e-06
497.2	1.1228e-06
497.4	1.1058e-06
497.6	1.089e-06
497.8	1.0725e-06
498.0	1.0562e-06
498.2	1.0402e-06
498.4	1.0244e-06
498.6	1.0088e-06
498.8	9.9352e-07
499.0	9.7844e-07
499.2	9.6359e-07
499.4	9.4897e-07
499.6	9.3457e-07
499.8	9.2039e-07
500.0	9.0642e-07
500.2	9.6908e-07
500.4	1.0361e-06
500.6	1.1077e-06
500.8	1.1842e-06
501.0	1.1366e-06
501.2	1.0885e-06
501.4	1.0424e-06
501.6	9.9823e-07
501.8	9.5596e-07
502.0	9.1548e-07
502.2	8.7672e-07
502.4	8.3959e-07
502.6	8.0404e-07
502.8	7.7e-07
503.0	7.3739e-07
503.2	7.0617e-07
503.4	6.7627e-07
503.6	6.4763e-07
503.8	6.2021e-07
504.0	5.9394e-07
504.2	5.6879e-07
504.4	5.4471e-07
504.6	5.3745e-07
504.8	5.4634e-07
505.0	5.5539e-07
505.2	5.6458e-07
505.4	5.7392e-07
505.6	5.8343e-07
505.8	5.9308e-07
506.0	6.029e-07
506.2	6.1288e-07
506.4	6.2303e-07
506.6	6.3334e-07
506.8	6.4382e-07
507.0	6.5448e-07
507.2	6.6531e-07
507.4	6.7633e-07
507.6	6.8752e-07
507.8	6.989e-07
508.0	7.1047e-07
508.2	7.2191e-07
508.4	7.245e-07
508.6	7.271e-07
508.8	7.2971e-07
509.0	7.3233e-07
509.2	7.3496e-07
509.4	7.376e-07
509.6	7.4025e-07
509.8	7.4291e-07
510.0	7.4557e-07
510.2	7.4825e-07
510.4	7.5094e-07
510.6	7.5363e-07
510.8	7.5634e-07
511.0	7.5905e-07
511.2	7.6178e-07
511.4	7.6451e-07
511.6	7.6726e-07
511.8	7.7001e-07
512.0	7.7719e-07
512.2	7.8775e-07
512.4	7.9845e-07
512.6	8.0929e-07
512.8	8.2029e-07
513.0	8.3143e-07
513.2	8.4272e-07
513.4	8.5417e-07
513.6	8.6577e-07
513.8	8.7753e-07
514.0	8.8945e-07
514.2	9.0153e-07
514.4	9.1377e-07
514.6	9.2618e-07
514.8	9.3876e-07
515.0	9.5151e-07
515.2	9.6444e-07
515.4	9.7754e-07
515.6	9.9124e-07
515.8	1.0082e-06
516.0	1.0254e-06
516.2	1.043e-06
516.4	1.0608e-06
516.6	1.079e-06
516.8	1.0974e-06
517.0	1.1162e-06
517.2	1.1353e-06
517.4	1.1547e-06
517.6	1.1745e-06
517.8	1.1946e-06
518.0	1.215e-06
518.2	1.2358e-06
518.4	1.257e-06
518.6	1.2785e-06
518.8	1.3003e-06
519.0	1.3226e-06
519.2	1.3452e-06
519.4	1.3363e-06
519.6	1.3134e-06
519.8	1.291e-06
520.0	1.2689e-06
520.2	1.2472e-06
520.4	1.2258e-06
520.6	1.2049e-06
520.8	1.1842e-06
521.0	1.164e-06
521.2	1.1441e-06
521.4	1.1245e-06
521.6	1.1053e-06
521.8	1.0863e-06
522.0	1.0678e-06
522.2	1.0495e-06
522.4	1.0315e-06
522.6	1.0139e-06
522.8	9.9654e-07
523.0	9.8653e-07
523.2	9.9672e-07
523.4	1.007e-06
523.6	1.0174e-06
523.8	1.0279e-06
524.0	1.0385e-06
524.2	1.0493e-06
524.4	1.0601e-06
524.6	1.071e-06
524.8	1.0821e-06
525.0	1.0933e-06
525.2	1.1046e-06
525.4	1.116e-06
525.6	1.1275e-06
525.8	1.1391e-06
526.0	1.1509e-06
526.2	1.1628e-06
526.4	1.1748e-06
526.6	1.1869e-06
526.8	1.1924e-06
527.0	1.1967e-06
527.2	1.2009e-06
527.4	1.2052e-06
527.6	1.2095e-06
527.8	1.2138e-06
528.0	1.2181e-06
528.2	1.2224e-06
528.4	1.2268e-06
528.6	1.2311e-06
528.8	1.2355e-06
529.0	1.2399e-06
529.2	1.2443e-06
529.4	1.2487e-06
529.6	1.2532e-06
529.8	1.2576e-06
530.0	1.2621e-06
530.2	1.2666e-06
530.4	1.2245e-06
530.6	1.1277e-06
530.8	1.0385e-06
531.0	9.5645e-07
531.2	8.8085e-07
531.4	8.1122e-07
531.6	7.471e-07
531.8	6.8804e-07
532.0	6.3366e-07
532.2	5.8357e-07
532.4	5.3744e-07
532.6	4.9496e-07
532.8	4.5584e-07
533.0	4.1981e-07
533.2	3.8662e-07
533.4	3.5606e-07
533.6	3.2792e-07
533.8	3.02e-07
534.0	2.7839e-07
534.2	2.6328e-07
534.4	2.4899e-07
534.6	2.3548e-07
534.8	2.227e-07
535.0	2.1062e-07
535.2	1.9919e-07
535.4	1.8838e-07
535.6	1.7815e-07
535.8	1.6849e-07
536.0	1.5934e-07
536.2	1.507e-07
536.4	1.4252e-07
536.6	1.3478e-07
536.8	1.2747e-07
537.0	1.2055e-07
537.2	1.1401e-07
537.4	1.0782e-07
537.6	1.0197e-07
537.8	1.0e-07
538.0	1.0e-07
538.2	1.0e-07
538.4	1.0e-07
538.6	1.0e-07
538.8	1.0e-07
539.0	1.0e-07
539.2	1.0e-07
539.4	1.0e-07
539.6	1.0e-07
539.8	1.0e-07
540.0	1.0e-07
540.2	1.0e-07
540.4	1.0e-07
540.6	1.0e-07
540.8	1.0e-07
541.0	1.0e-07
541.2	1.0e-07
541.4	9.3266e-08
541.6	7.2381e-08
541.8	5.6173e-08
542.0	4.3594e-08
542.2	3.3832e-08
542.4	2.6256e-08
542.6	2.0377e-08
542.8	1.5814e-08
543.0	1.2272e-08
543.2	1.5209e-08
543.4	1.8848e-08
543.6	2.3358e-08
543.8	2.6088e-08
544.0	2.5851e-08
544.2	2.5616e-08
544.4	2.5382e-08
544.6	2.5152e-08
544.8	2.4923e-08
545.0	2.4696e-08
545.2	2.4471e-08
545.4	2.4249e-08
545.6	2.4028e-08
545.8	2.3809e-08
546.0	2.3593e-08
546.2	2.3378e-08
546.4	2.3165e-08
546.6	2.2955e-08
546.8	2.2746e-08
547.0	2.2539e-08
547.2	2.2334e-08
547.4	2.213e-08
547.6	2.2693e-08
547.8	2.3269e-08
548.0	2.386e-08
548.2	2.4466e-08
548.4	2.5088e-08
548.6	2.5725e-08
548.8	2.6379e-08
549.0	2.7049e-08
549.2	2.7736e-08
549.4	2.8441e-08
549.6	2.9163e-08
549.8	2.9904e-08
550.0	3.0664e-08
550.2	3.1443e-08
550.4	3.2241e-08
550.6	3.306e-08
550.8	3.39e-08
551.0	3.4761e-08
551.2	3.5272e-08
551.4	3.5473e-08
551.6	3.5674e-08
551.8	3.5877e-08
552.0	3.608e-08
552.2	3.6285e-08
552.4	3.6491e-08
552.6	3.6699e-08
552.8	3.6907e-08
553.0	3.7116e-08
553.2	3.7327e-08
553.4	3.7539e-08
553.6	3.7752e-08
553.8	3.7967e-08
554.0	3.8182e-08
554.2	3.8399e-08
554.4	3.8617e-08
554.6	3.8836e-08
554.8	3.8909e-08
555.0	3.7599e-08
555.2	3.6334e-08
555.4	3.5111e-08
555.6	3.3929e-08
555.8	3.2787e-08
556.0	3.1683e-08
556.2	3.0616e-08
556.4	2.9586e-08
556.6	2.859e-08
556.8	2.7627e-08
557.0	2.6697e-08
557.2	2.5799e-08
557.4	2.493e-08
557.6	2.4091e-08
557.8	2.328e-08
558.0	2.2496e-08
558.2	2.1739e-08
558.4	2.1007e-08
558.6	2.1443e-08
558.8	2.2514e-08
559.0	2.3638e-08
559.2	2.4819e-08
559.4	2.6059e-08
559.6	2.736e-08
559.8	2.8727e-08
560.0	3.0161e-08
560.2	3.1668e-08
560.4	3.3249e-08
560.6	3.491e-08
560.8	3.6654e-08
561.0	3.8484e-08
561.2	4.0406e-08
561.4	4.2425e-08
561.6	4.4543e-08
561.8	4.6768e-08
562.0	4.9104e-08
562.2	5.0728e-08
562.4	4.9713e-08
562.6	4.8719e-08
562.8	4.7744e-08
563.0	4.6789e-08
563.2	4.5854e-08
563.4	4.4936e-08
563.6	4.4038e-08
563.8	4.3157e-08
564.0	4.2294e-08
564.2	4.1448e-08
564.4	4.0619e-08
564.6	3.9806e-08
564.8	3.901e-08
565.0	3.823e-08
565.2	3.7465e-08
565.4	3.6716e-08
565.6	3.5981e-08
565.8	3.5262e-08
566.0	3.522e-08
566.2	3.532e-08
566.4	3.5421e-08
566.6	3.5522e-08
566.8	3.5623e-08
567.0	3.5724e-08
567.2	3.5826e-08
567.4	3.5928e-08
567.6	3.603e-08
567.8	3.6133e-08
568.0	3.6236e-08
568.2	3.6339e-08
568.4	3.6443e-08
568.6	3.6547e-08
568.8	3.6651e-08
569.0	3.6755e-08
569.2	3.686e-08
569.4	3.6965e-08
569.6	3.7125e-08
569.8	3.7362e-08
570.0	3.76e-08
570.2	3.784e-08
570.4	3.8081e-08
570.6	3.8324e-08
570.8	3.8568e-08
571.0	3.8814e-08
571.2	3.9062e-08
571.4	3.9311e-08
571.6	3.9561e-08
571.8	3.9814e-08
572.0	4.0067e-08
572.2	4.0323e-08
572.4	4.058e-08
572.6	4.0839e-08
572.8	4.1099e-08
573.0	4.1361e-08
573.2	4.1657e-08
573.4	4.3222e-08
573.6	4.4845e-08
573.8	4.653e-08
574.0	4.8277e-08
574.2	5.0091e-08
574.4	5.1973e-08
574.6	5.3925e-08
574.8	5.5951e-08
575.0	5.8052e-08
575.2	6.0233e-08
575.4	6.2496e-08
575.6	6.4843e-08
575.8	6.7279e-08
576.0	6.9806e-08
576.2	7.2428e-08
576.4	7.5149e-08
576.6	7.7972e-08
576.8	8.0901e-08
577.0	8.1427e-08
577.2	8.0567e-08
577.4	7.9716e-08
577.6	7.8874e-08
577.8	7.8041e-08
578.0	7.7217e-08
578.2	7.6401e-08
578.4	7.5594e-08
578.6	7.4796e-08
578.8	7.4006e-08
579.0	7.3224e-08
579.2	7.2451e-08
579.4	7.1686e-08
579.6	7.0929e-08
579.8	7.0179e-08
580.0	6.9438e-08
580.2	6.8705e-08
580.4	6.7979e-08
580.6	6.7402e-08
580.8	6.7218e-08
581.0	6.7034e-08
581.2	6.6851e-08
581.4	6.6668e-08
581.6	6.6486e-08
581.8	6.6304e-08
582.0	6.6123e-08
582.2	6.5942e-08
582.4	6.5762e-08
582.6	6.5582e-08
582.8	6.5402e-08
583.0	6.5224e-08
583.2	6.5045e-08
583.4	6.4868e-08
583.6	6.469e-08
583.8	6.4513e-08
584.0	6.4337e-08
584.2	6.4161e-08
584.4	6.4176e-08
584.6	6.4213e-08
584.8	6.4249e-08
585.0	6.4286e-08
585.2	6.4322e-08
585.4	6.4359e-08
585.6	6.4395e-08
585.8	6.4432e-08
586.0	6.4469e-08
586.2	6.4505e-08
586.4	6.4542e-08
586.6	6.4579e-08
586.8	6.4615e-08
587.0	6.4652e-08
587.2	6.4689e-08
587.4	6.4725e-08
587.6	6.4762e-08
587.8	6.4799e-08
588.0	6.5799e-08
588.2	6.7626e-08
588.4	6.9504e-08
588.6	7.1434e-08
588.8	7.3417e-08
589.0	7.5455e-08
589.2	7.755e-08
589.4	7.9703e-08
589.6	8.1916e-08
589.8	8.4191e-08
590.0	8.6528e-08
590.2	8.8931e-08
590.4	9.14e-08
590.6	9.3938e-08
590.8	9.6546e-08
591.0	9.9226e-08
591.2	1.0198e-07
591.4	1.0481e-07
591.6	1.0745e-07
591.8	1.0909e-07
592.0	1.1076e-07
592.2	1.1245e-07
592.4	1.1416e-07
592.6	1.1591e-07
592.8	1.1768e-07
593.0	1.1947e-07
593.2	1.2129e-07
593.4	1.2315e-07
593.6	1.2502e-07
593.8	1.2693e-07
594.0	1.2887e-07
594.2	1.3084e-07
594.4	1.3283e-07
594.6	1.3486e-07
594.8	1.3692e-07
595.0	1.3901e-07
595.2	1.4113e-07
595.4	1.4031e-07
595.6	1.3906e-07
595.8	1.3782e-07
596.0	1.3659e-07
596.2	1.3538e-07
596.4	1.3417e-07
596.6	1.3297e-07
596.8	1.3179e-07
597.0	1.3062e-07
597.2	1.2945e-07
597.4	1.283e-07
597.6	1.2716e-07
597.8	1.2602e-07
598.0	1.249e-07
598.2	1.2379e-07
598.4	1.2268e-07
598.6	1.2159e-07
598.8	1.2051e-07
599.0	1.2114e-07
599.2	1.2319e-07
599.4	1.2528e-07
599.6	1.274e-07
599.8	1.2957e-07
600.0	1.3176e-07
600.2	1.34e-07
600.4	1.3627e-07
600.6	1.3858e-07
600.8	1.4093e-07
601.0	1.4332e-07
601.2	1.4575e-07
601.4	1.4822e-07
601.6	1.5073e-07
601.8	1.5329e-07
602.0	1.5589e-07
602.2	1.5853e-07
602.4	1.6122e-07
602.6	1.6421e-07
602.8	1.6813e-07
603.0	1.7213e-07
603.2	1.7623e-07
603.4	1.8043e-07
603.6	1.8473e-07
603.8	1.8913e-07
604.0	1.9364e-07
604.2	1.9825e-07
604.4	2.0298e-07
604.6	2.0781e-07
604.8	2.1276e-07
605.0	2.1783e-07
605.2	2.2302e-07
605.4	2.2834e-07
605.6	2.3378e-07
605.8	2.3935e-07
606.0	2.4505e-07
606.2	2.5089e-07
606.4	2.5041e-07
606.6	2.4949e-07
606.8	2.4857e-07
607.0	2.4765e-07
607.2	2.4674e-07
607.4	2.4583e-07
607.6	2.4492e-07
607.8	2.4402e-07
608.0	2.4312e-07
608.2	2.3332e-07
608.4	2.2392e-07
608.6	2.1489e-07
608.8	2.0623e-07
609.0	2.0433e-07
609.2	2.0422e-07
609.4	2.0411e-07
609.6	2.04e-07
609.8	2.0389e-07
610.0	2.0378e-07
610.2	2.0367e-07
610.4	2.0356e-07
610.6	2.0345e-07
610.8	2.0334e-07
611.0	2.0323e-07
611.2	2.0312e-07
611.4	2.0301e-07
611.6	2.029e-07
611.8	2.0279e-07
612.0	2.0268e-07
612.2	2.0257e-07
612.4	2.0246e-07
612.6	2.0353e-07
612.8	2.0642e-07
613.0	2.0936e-07
613.2	2.1234e-07
613.4	2.1536e-07
613.6	2.1843e-07
613.8	2.2153e-07
614.0	2.2469e-07
614.2	2.2788e-07
614.4	2.3113e-07
614.6	2.3442e-07
614.8	2.3775e-07
615.0	2.4113e-07
615.2	2.4457e-07
615.4	2.4805e-07
615.6	2.5158e-07
615.8	2.5516e-07
616.0	2.5879e-07
616.2	2.6208e-07
616.4	2.4662e-07
616.6	2.3208e-07
616.8	2.184e-07
617.0	2.0552e-07
617.2	1.934e-07
617.4	1.82e-07
617.6	1.7127e-07
617.8	1.6117e-07
618.0	1.5167e-07
618.2	1.4272e-07
618.4	1.3431e-07
618.6	1.2639e-07
618.8	1.1894e-07
619.0	1.1192e-07
619.2	1.0532e-07
619.4	9.9114e-08
619.6	9.327e-08
619.8	8.7771e-08
620.0	8.2596e-08
620.2	7.7725e-08
620.4	7.4428e-08
620.6	7.6099e-08
620.8	7.7807e-08
621.0	7.9553e-08
621.2	8.1339e-08
621.4	8.3164e-08
621.6	8.5031e-08
621.8	8.6939e-08
622.0	8.8891e-08
622.2	9.0886e-08
622.4	9.2926e-08
622.6	9.5011e-08
622.8	9.7144e-08
623.0	9.9324e-08
623.2	1.0155e-07
623.4	1.0383e-07
623.6	1.0616e-07
623.8	1.0855e-07
624.0	1.0852e-07
624.2	1.0749e-07
624.4	1.0648e-07
624.6	1.0548e-07
624.8	1.0449e-07
625.0	1.035e-07
625.2	1.0253e-07
625.4	1.0156e-07
625.6	1.0061e-07
625.8	9.9659e-08
626.0	9.872e-08
626.2	9.7791e-08
626.4	9.687e-08
626.6	9.5958e-08
626.8	9.5054e-08
627.0	9.4159e-08
627.2	9.3273e-08
627.4	9.2394e-08
627.6	9.1524e-08
627.8	9.0663e-08
628.0	8.9809e-08
628.2	8.8963e-08
628.4	8.8126e-08
628.6	8.7296e-08
628.8	8.6754e-08
629.0	8.7129e-08
629.2	8.7505e-08
629.4	8.7884e-08
629.6	8.8263e-08
629.8	8.8645e-08
630.0	8.9028e-08
630.2	8.9412e-08
630.4	8.9799e-08
630.6	9.0187e-08
630.8	9.0576e-08
631.0	9.0968e-08
631.2	9.1361e-08
631.4	9.1755e-08
631.6	9.2152e-08
631.8	9.255e-08
632.0	9.295e-08
632.2	9.3352e-08
632.4	9.3755e-08
632.6	9.416e-08
632.8	9.4567e-08
633.0	9.4975e-08
633.2	9.5386e-08
633.4	9.5798e-08
633.6	9.6212e-08
633.8	9.5535e-08
634.0	9.4523e-08
634.2	9.3521e-08
634.4	9.2531e-08
634.6	9.155e-08
634.8	9.058e-08
635.0	8.9621e-08
635.2	8.8671e-08
635.4	8.7732e-08
635.6	8.6802e-08
635.8	8.5883e-08
636.0	8.4973e-08
636.2	8.4073e-08
636.4	8.3182e-08
636.6	8.2301e-08
636.8	8.1429e-08
637.0	8.0566e-08
637.2	7.9713e-08
637.4	7.8868e-08
637.6	7.8032e-08
637.8	7.7206e-08
638.0	7.6388e-08
638.2	7.5579e-08
638.4	7.4778e-08
638.6	7.3983e-08
638.8	7.3189e-08
639.0	7.2404e-08
639.2	7.1627e-08
639.4	7.0859e-08
639.6	7.0099e-08
639.8	6.9347e-08
640.0	6.8603e-08
640.2	6.7867e-08
640.4	6.7139e-08
640.6	6.6418e-08
640.8	6.5706e-08
641.0	6.5001e-08
641.2	6.4304e-08
641.4	6.3614e-08
641.6	6.2931e-08
641.8	6.2256e-08
642.0	6.1588e-08
642.2	6.0927e-08
642.4	6.0274e-08
642.6	5.9627e-08
642.8	5.8987e-08
643.0	5.8355e-08
643.2	5.7729e-08
643.4	5.7109e-08
643.6	5.7133e-08
643.8	5.7387e-08
644.0	5.7643e-08
644.2	5.79e-08
644.4	5.8158e-08
644.6	5.8417e-08
644.8	5.8678e-08
645.0	5.8939e-08
645.2	5.9202e-08
645.4	5.9466e-08
645.6	5.9731e-08
645.8	5.9997e-08
646.0	6.0264e-08
